codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
JGM4528S,https://icepar.specparts.shop/products/detail?slug=trw_jgm4528s-61605,87,,JGM4528S,AMORT D FORD ECOSPORT 03->,FRM 94166MX Corven 34385G Monroe 94166MI Cofap GP30313 Nakata HG31102 Sadar 60061GOP SACHS 316-111,"[""FORD ECOSPORT 1.4 TDCI (2003 AL 2011)"", ""FORD ECOSPORT 1.6 8V ROCAM (2003 AL 2013)"", ""FORD ECOSPORT 2.0 16V (2003 AL 2013)""]",3,"[""LADO: AMBOS"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP30313"", ""CORVEN: 34385G"", ""FORD: 2N15/18045/AK"", ""FRIC ROT: 94166MX"", ""FRIC-ROT: 94166MX"", ""MONROE: 94166MI"", ""NAKATA: HG 31102"", ""SACHS: 316 111"", ""SACHS: 316111"", ""SACHS: 3319G"", ""SADAR: 60061GOP"", ""TRW: JGM45285:009"", ""ZF: 3319G""]",13,,,35.0275
JGT5488S,https://icepar.specparts.shop/products/detail?slug=trw_jgt5488s-61606,87,,JGT5488S,AMORT T FORD ECOSPORT 03->,FRM 83784MX Corven 42386G Monroe 83784MI Cofap GB27472 Nakata HG31103 Sadar 10316GOP SACHS 316-279,"[""FORD ECOSPORT 1.4 TDCI (2003 AL 2011)"", ""FORD ECOSPORT 1.6 8V ROCAM (2003 AL 2013)"", ""FORD ECOSPORT 2.0 16V (2003 AL 2013)""]",3,"[""LADO: AMBOS"", ""POSICION: TRASERO""]",2,"[""COFAP: GB27472"", ""CORVEN: 42386G"", ""FORD: 7N15/18097/AB"", ""FRIC ROT: 83784MX"", ""FRIC-ROT: 83734MX"", ""MONROE: 83784Ml"", ""NAKATA: HG 31103"", ""SACHS: 3012G"", ""SACHS: 316 279"", ""SACHS: 316279"", ""SADAR: 10316GOP"", ""TRW: JGT54885:009"", ""ZF: 3012G""]",13,,,34.7232
JGM5039SR,https://icepar.specparts.shop/products/detail?slug=trw_jgm5039sr-61607,88,,JGM5039SR,AMORT DD FORD ECOSPORT KINETIC 13->,FRM 95611MX Corven 35752G Monroe - Cofap - Nakata - Sadar 65109GOP SACHS 315-880,"[""FORD ECOSPORT 1.5 TDCI (2012 AL 2017)"", ""FORD ECOSPORT 1.6 16V (2012 AL 2018)"", ""FORD ECOSPORT 2.0 16V (2012 AL 2022)"", ""FORD ECOSPORT KINETIC 15 16V AT (2017 AL 2026)"", ""FORD ECOSPORT KINETIC 15 16V MT (2017 AL 2026)"", ""FORD ECOSPORT KINETIC 15 TDCI (2017 AL 2022)"", ""FORD ECOSPORT KINETIC 2.0 16V GDI AT (2017 AL 2022)"", ""FORD ECOSPORT KINETIC 2.0 16V GDI MT (2017 AL 2021)""]",8,"[""POSICION: DELANTERO"", ""LADO: DERECHO""]",2,"[""COFAP: GP30544"", ""CORVEN: 35752G"", ""FRIC-ROT: 95611MX"", ""MONROE: 95611"", ""NAKATA: HG41008"", ""OEM: CN15/18K001/AIB"", ""OEM: CN15/18K001/BIA"", ""SACHS: 315 880"", ""SACHS: 315880"", ""SADAR: 65109GOP""]",10,,,38.5267
JGM5039SL,https://icepar.specparts.shop/products/detail?slug=trw_jgm5039sl-61608,88,,JGM5039SL,AMORT DI FORD ECOSPORT KINETIC 13->,FRM 95612MX Corven 35753G Monroe - Cofap - Nakata - Sadar 65110GOP SACHS 315-879,"[""FORD ECOSPORT 1.5 TDCI (2012 AL 2017)"", ""FORD ECOSPORT 1.6 16V (2012 AL 2018)"", ""FORD ECOSPORT 2.0 16V (2012 AL 2022)"", ""FORD ECOSPORT KINETIC 15 16V AT (2017 AL 2026)"", ""FORD ECOSPORT KINETIC 15 16V MT (2017 AL 2026)"", ""FORD ECOSPORT KINETIC 15 TDCI (2017 AL 2022)"", ""FORD ECOSPORT KINETIC 2.0 16V GDI AT (2017 AL 2022)"", ""FORD ECOSPORT KINETIC 2.0 16V GDI MT (2017 AL 2021)""]",8,"[""LADO: IZQUIERDO"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP30545"", ""CORVEN: 35753G"", ""FRIC-ROT: 95612MX"", ""MONROE: 95612"", ""NAKATA: HG41009"", ""OEM: CN15/18045/A1/B"", ""OEM: CN15/18045/B1/A"", ""SACHS: 315 879"", ""SACHS: 315879"", ""SADAR: 65110GOP""]",10,,,37.1987
JGT6296S,https://icepar.specparts.shop/products/detail?slug=trw_jgt6296s-61609,88,,JGT6296S,AMORT T FORD ECOSPORT KINETIC 13->,FRM 83851MX Corven 42754G Monroe 83851MI Cofap - Nakata - Sadar 10516GOP SACHS 315-881,"[""FORD ECOSPORT 1.5 TDCI (2012 AL 2017)"", ""FORD ECOSPORT 1.6 16V (2012 AL 2018)"", ""FORD ECOSPORT 2.0 16V (2012 AL 2022)"", ""FORD ECOSPORT KINETIC 15 16V AT (2017 AL 2026)"", ""FORD ECOSPORT KINETIC 15 16V MT (2017 AL 2026)"", ""FORD ECOSPORT KINETIC 15 TDCI (2017 AL 2022)"", ""FORD ECOSPORT KINETIC 2.0 16V GDI AT (2017 AL 2022)"", ""FORD ECOSPORT KINETIC 2.0 16V GDI MT (2017 AL 2021)""]",8,"[""POSICION: TRASERO"", ""LADO: AMBOS""]",2,"[""COFAP: GB27657"", ""CORVEN: 42754G"", ""FRIC-ROT: 83851MX"", ""MONROE: 332083MM"", ""MONROE: 83851"", ""OEM: CN15/18097/AA"", ""OEM: CN15/18097/AB"", ""SACHS: 315 881"", ""SACHS: 315881"", ""SADAR: 10516GOP""]",10,,,38.8211
JGM5037SR,https://icepar.specparts.shop/products/detail?slug=trw_jgm5037sr-61610,88,,JGM5037SR,AMORT DD FORD FIESTA KINETIC 11->,FRM 94210MX Corven 34803G Monroe - Cofap GP30542 Nakata - Sadar 60116GOP SACHS 315-923,"[""FORD FIESTA 1.6 16V (2010 AL 2021)"", ""FORD FIESTA KINETIC 16 16V AT (2017 AL 2022)""]",2,"[""LADO: DERECHO"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP30542"", ""CORVEN: 34803G"", ""FRIC-ROT: 94210MX"", ""MONROE: 5P357"", ""NAKATA: HG41023"", ""OEM: BE&Z 181248"", ""OEM: BE&Z 18124D"", ""SACHS: 315 923"", ""SACHS: 315923"", ""SADAR: 60116GOP""]",10,,,31.6113
JGM5037SL,https://icepar.specparts.shop/products/detail?slug=trw_jgm5037sl-61611,88,,JGM5037SL,AMORT DI FORD FIESTA KINETIC 11->,FRM 94211MX Corven 34804G Monroe - Cofap GP30543 Nakata - Sadar 60117GOP SACHS 315-922,"[""FORD FIESTA 1.6 16V (2010 AL 2021)"", ""FORD FIESTA KINETIC 16 16V AT (2017 AL 2022)""]",2,"[""POSICION: DELANTERO"", ""LADO: IZQUIERDO""]",2,"[""COFAP: GP30543"", ""CORVEN: 34804G"", ""FRIC-ROT: 94211MX"", ""MONROE: 5P358"", ""NAKATA: HG41024"", ""OEM: BE&Z 18124A"", ""OEM: BE&Z 18124C"", ""SACHS: 315 922"", ""SACHS: 315922"", ""SADAR: 60117GOP""]",10,,,30.6778
JGT6236S,https://icepar.specparts.shop/products/detail?slug=trw_jgt6236s-61612,88,,JGT6236S,AMORT T FORD FIESTA KINETIC 11->,FRM 83843MX Corven 42806G Monroe 83843MI Cofap - Nakata - Sadar 10372GOP SACHS 315-564,"[""FORD FIESTA 1.6 16V (2010 AL 2021)"", ""FORD FIESTA KINETIC 16 16V AT (2017 AL 2022)"", ""FORD KA 15 16V AT (2018 AL 2026)"", ""FORD KA 15 16V MT (2016 AL 2026)""]",4,"[""LADO: AMBOS"", ""POSICION: TRASERO""]",2,"[""COFAP: GB48250"", ""CORVEN: 42806G"", ""FRIC-ROT: 83843MX"", ""MONROE: 83843MI"", ""MONROE: 5P363"", ""NAKATA: HG41142"", ""OEM: BE&Z 18125A"", ""OEM: BEZS 181258"", ""SACHS: 315 564"", ""SACHS: 315564"", ""SADAR: 10372GOP""]",11,,,34.4796
JGM4526S,https://icepar.specparts.shop/products/detail?slug=trw_jgm4526s-61613,88,,JGM4526S,AMORT D FORD FIESTA LÍNEA NUEVA 02->,FRM 94163MX Corven 34383G Monroe 94163MI Cofap GP30231 Nakata HG31100 Sadar 60057GOP SACHS 316-277,"[""FORD FIESTA 1.4 TDCI (2002 AL 2011)"", ""FORD FIESTA 1.6 8V (2002 AL 2013)""]",2,"[""POSICION: DELANTERO"", ""LADO: AMBOS""]",2,"[""COFAP: GP30231"", ""CORVEN: 34383G"", ""FORD: 6565/18045/AA"", ""FRIC ROT: 94163MX"", ""FRIC-ROT: 94163MX"", ""MONROE: 94163MI"", ""NAKATA: HG 31100"", ""SACHS: 3009G"", ""SACHS: 316 277"", ""SACHS: 316277"", ""SADAR: 60057GOP"", ""TRW: JGM45265:009""]",12,,,33.3596
JGT5486S,https://icepar.specparts.shop/products/detail?slug=trw_jgt5486s-61614,88,,JGT5486S,AMORT T FORD FIESTA LÍNEA NUEVA 02->,FRM 83774MX Corven 42384G Monroe 83774MI Cofap GB27471 Nakata HG31101 Sadar 10108GOP SACHS 316-278,"[""FORD FIESTA 1.4 TDCI (2002 AL 2011)"", ""FORD FIESTA 1.6 8V (2002 AL 2013)""]",2,"[""POSICION: TRASERO"", ""LADO: AMBOS""]",2,"[""COFAP: GB27471"", ""CORVEN: 42384G"", ""FORD: 6565/18097 /AB"", ""FRIC ROT: 83774MX"", ""FRIC-ROT: 83774MX"", ""MONROE: 334339MM"", ""MONROE: 83774Ml"", ""NAKATA: HG 31101"", ""SACHS: 3008G"", ""SACHS: 316 278"", ""SACHS: 316278"", ""SADAR: 10108GOP"", ""TRW: JGT54865:009""]",13,,,36.0730
JGM4524S,https://icepar.specparts.shop/products/detail?slug=trw_jgm4524s-61616,88,,JGM4524S,AMORT D FORD COURIER VAN/ FIESTA ZETEC Y DIESEL 97->,FRM 94139MX Corven 34318G Monroe 94139MI Cofap GP30074 Nakata HG30791 Sadar 60026GOP SACHS 316-113,"[""FORD COURIER 14 16V 51 DA (1997 AL 2000)"", ""FORD COURIER 18D (1997 AL 2006)"", ""FORD FIESTA 1.3 CL (1994 AL 1997)"", ""FORD FIESTA 1.31 (1994 AL 1999)"", ""FORD FIESTA 1.4 16V CLX (1996 AL 1999)"", ""FORD FIESTA 1.6 (1999 AL 2002)"", ""FORD FIESTA 1.8D (1994 AL 2003)""]",7,"[""POSICION: DELANTERO"", ""LADO: AMBOS""]",2,"[""COFAP: GP30074"", ""CORVEN: 34318G"", ""FORD: R/AB/270"", ""FRIC ROT: 94139MX"", ""FRIC-ROT: 94139MX"", ""MONROE: 94139MI"", ""NAKATA: HG 30791"", ""SACHS: 316 113"", ""SACHS: 316113"", ""SACHS: 3323G"", ""SADAR: 60026GOP"", ""TRW: JGM45245:009""]",12,,,40.6886
JGM4981SR,https://icepar.specparts.shop/products/detail?slug=trw_jgm4981sr-61617,88,,JGM4981SR,AMORT DD FORD FOCUS 99->,FRM 94146MX Corven 34220G Monroe 94146MI Cofap 1371GR Nakata HG31058d Sadar 60031GOP SACHS 316-117,"[""FORD FOCUS 16 8V (2004 AL 2010)"", ""FORD FOCUS 18 16¥ (2000 AL 2005)"", ""FORD FOCUS 18 TDCI (2004 AL 2010)"", ""FORD FOCUS 18 TDI (2002 AL 2005)"", ""FORD FOCUS 2.0 16¥ (2000 AL 2010)""]",5,"[""POSICION: DELANTERO"", ""LADO: DERECHO""]",2,"[""COFAP: GP32581"", ""CORVEN: 34220G"", ""FRIC-ROT: 94146MX"", ""MONROE: 94146MI"", ""SACHS: 316 117"", ""SACHS: 316117"", ""SACHS: 3335G"", ""SADAR: 60031GOP""]",8,,,31.4663
JGM4981SL,https://icepar.specparts.shop/products/detail?slug=trw_jgm4981sl-61618,88,,JGM4981SL,AMORT DI FORD FOCUS 99->,FRM 94147MX Corven 34221G Monroe 94147MI Cofap 1371GL Nakata HG31059i Sadar 60032GOP SACHS 316-119,"[""FORD FOCUS 16 8V (2004 AL 2010)"", ""FORD FOCUS 18 16¥ (2000 AL 2005)"", ""FORD FOCUS 18 TDCI (2004 AL 2010)"", ""FORD FOCUS 18 TDI (2002 AL 2005)"", ""FORD FOCUS 2.0 16¥ (2000 AL 2010)""]",5,"[""LADO: IZQUIERDO"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP32582"", ""CORVEN: 34221G"", ""FRIC-ROT: 94147MX"", ""MONROE: 94147MI"", ""SACHS: 316 119"", ""SACHS: 316119"", ""SACHS: 3339G"", ""SADAR: 60032GOP""]",8,,,32.2103
JGT6232S,https://icepar.specparts.shop/products/detail?slug=trw_jgt6232s-61619,88,,JGT6232S,AMORT T FORD FOCUS 99->,FRM 83754MX Corven 42221G Monroe 83754MI Cofap GB27364 Nakata HG31060 Sadar 10024GOP SACHS 316-104,"[""FORD FOCUS 16 8V (2004 AL 2010)"", ""FORD FOCUS 18 16¥ (2000 AL 2005)"", ""FORD FOCUS 18 TDCI (2004 AL 2010)"", ""FORD FOCUS 18 TDI (2002 AL 2005)"", ""FORD FOCUS 2.0 16¥ (2000 AL 2010)""]",5,"[""POSICION: TRASERO"", ""LADO: AMBOS""]",2,"[""COFAP: GB27364"", ""CORVEN: 42221G"", ""FRIC-ROT: 83754MX"", ""MONROE: 83754Ml"", ""SACHS: 3112G"", ""SACHS: 316 104"", ""SACHS: 316104"", ""SADAR: 10024GOP""]",8,,,31.9845
JGM4983SR,https://icepar.specparts.shop/products/detail?slug=trw_jgm4983sr-61620,88,,JGM4983SR,AMORT DD FORD FOCUS II 08->,FRM 95604MX Corven 35871G Monroe 95604MI Cofap GP32581 Nakata HG33069d Sadar 65003GOP SACHS 313-287,"[""FORD FOCUS 16 16¥ (2010 AL 2014)"", ""FORD FOCUS 18 TDCI (2008 AL 2014)"", ""FORD FOCUS 2.0 16¥ (2008 AL 2014)""]",3,"[""POSICION: DELANTERO"", ""LADO: DERECHO""]",2,"[""COFAP: GP32581"", ""CORVEN: 35871G"", ""FRIC-ROT: 95604MX"", ""MONROE: 95604MI"", ""SACHS: 313 287"", ""SACHS: 313287"", ""SADAR: 65003GOP""]",7,,,28.0418
JGM4983SL,https://icepar.specparts.shop/products/detail?slug=trw_jgm4983sl-61621,88,,JGM4983SL,AMORT DI FORD FOCUS II 08->,FRM 95603MX Corven 35872G Monroe 95603MI Cofap GP32582 Nakata HG33070i Sadar 65004GOP SACHS 313-283,"[""FORD FOCUS 16 16¥ (2010 AL 2014)"", ""FORD FOCUS 18 TDCI (2008 AL 2014)"", ""FORD FOCUS 2.0 16¥ (2008 AL 2014)""]",3,"[""POSICION: DELANTERO"", ""LADO: IZQUIERDO""]",2,"[""COFAP: GP32582"", ""CORVEN: 35872G"", ""FRIC-ROT: 95603MX"", ""MONROE: 95603MI"", ""SACHS: 313 283"", ""SACHS: 313283"", ""SADAR: 65004GOP""]",7,,,27.7404
JGT6234S,https://icepar.specparts.shop/products/detail?slug=trw_jgt6234s-61622,88,,JGT6234S,AMORT T FORD FOCUS II 08->,FRM 83825MX Corven 42873G Monroe 83825MI Cofap - Nakata HG31200 Sadar 10332GOP SACHS 315-228,"[""FORD FOCUS 16 16¥ (2010 AL 2014)"", ""FORD FOCUS 18 TDCI (2008 AL 2014)"", ""FORD FOCUS 2.0 16¥ (2008 AL 2014)""]",3,"[""POSICION: TRASERO"", ""LADO: AMBOS""]",2,"[""CORVEN: 42873G"", ""FRIC-ROT: 83825MX"", ""MONROE: 83825Ml"", ""SACHS: 315 228"", ""SACHS: 315228"", ""SADAR: 10332GOP""]",6,,,26.7721
JGM4694S,https://icepar.specparts.shop/products/detail?slug=trw_jgm4694s-61623,88,,JGM4694S,AMORT D FORD KA 97->,FRM 94138MX Corven 34366G Monroe 94138MI Cofap GP30079 Nakata HG30793 Sadar 60027GOP SACHS 316-114,"[""FORD KA 10 (1999 AL 2014)"", ""FORD KA 13 (1997 AL 1999)"", ""FORD KA 16 (2001 AL 2008)""]",3,"[""LADO: AMBOS"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP30079"", ""CORVEN: 34366G"", ""FRIC-ROT: 94138MX"", ""MONROE: 94138MI"", ""SACHS: 316 114"", ""SACHS: 316114"", ""SACHS: 3325G"", ""SADAR: 60027GOP""]",8,,,29.9598
JGM4692S,https://icepar.specparts.shop/products/detail?slug=trw_jgm4692s-61624,88,,JGM4692S,AMORT D GMC AGILE 09->,FRM 94201MX Corven 34709G Monroe 94201MI Cofap GP30315 Nakata HG33042 Sadar 60098GOP SACHS 315-223,"[""CHEVROLET AGILE 1.4 &V (2009 AL 2021)"", ""CHEVROLET MONTANA 18 8¥ (2011 AL 2022)""]",2,"[""LADO: AMBOS"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP30315"", ""CORVEN: 34709G"", ""FRIC-ROT: 94201MX"", ""MONROE: 94201MI"", ""NAKATA: HG33042"", ""SACHS: 315 223"", ""SACHS: 315223"", ""SADAR: 60098GOP""]",8,,,29.2675
JGT6222S,https://icepar.specparts.shop/products/detail?slug=trw_jgt6222s-61625,88,,JGT6222S,AMORT T GMC AGILE 09->,FRM 83839MX Corven 42710G Monroe 83839MI Cofap GB48043 Nakata HG31151 Sadar 10333GOP SACHS 315-224,"[""CHEVROLET AGILE 1.4 &V (2009 AL 2021)""]",1,"[""LADO: AMBOS"", ""POSICION: TRASERO""]",2,"[""COFAP: GB48043"", ""CORVEN: 42710G"", ""FRIC-ROT: 83839MX"", ""MONROE: 83839MI"", ""SACHS: 315 224"", ""SACHS: 315224"", ""SADAR: 10333GOP""]",7,,,24.9992
JGM4713SR,https://icepar.specparts.shop/products/detail?slug=trw_jgm4713sr-61626,88,,JGM4713SR,AMORT DD GMC ASTRA SEDÁN GL/ GLS (MOD. NUEVO) 98->,FRM 94164MX Corven 34503G Monroe SP039 Cofap GP32277 Nakata HG32871d Sadar 60048GOP SACHS 316-189,"[""CHEVROLET ASTRA 18 8V (2000 AL 2003)"", ""CHEVROLET ASTRA 20 16V (2002 AL 2003)"", ""CHEVROLET ASTRA 20 8V (1998 AL 2012)"", ""CHEVROLET ASTRA 20 TD (1999 AL 2003)"", ""CHEVROLET ASTRA 20 TD 16V (1998 AL 2008)"", ""CHEVROLET ASTRA 2.4 16V (2005 AL 2010)"", ""CHEVROLET VECTRA 2.0 16V (2008 AL 2012)"", ""CHEVROLET VECTRA 2.4 16V (2006 AL 2011)"", ""CHEVROLET ZAFIRA 2.0 16¥ (2001 AL 2009)"", ""CHEVROLET ZAFIRA 2.0 8V (2001 AL 2010)""]",10,"[""LADO: DERECHO"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP32277"", ""CORVEN: 34503G"", ""FRIC ROT: 94164MX"", ""FRIC-ROT: 94164MX"", ""GMC: 2635063"", ""MONROE: SP039"", ""NAKATA: HG 32871"", ""SACHS: 316 189"", ""SACHS: 316189"", ""SACHS: 5321G"", ""SADAR: 60048GOP"", ""TRW: JGM47135R:009""]",12,,,43.9186
JGM4713SL,https://icepar.specparts.shop/products/detail?slug=trw_jgm4713sl-61627,88,,JGM4713SL,AMORT DI GMC ASTRA SEDÁN GL/ GLS (MOD. NUEVO) 98->,FRM 94165MX Corven 34504G Monroe SP040 Cofap GP32276 Nakata HG32872i Sadar 60047GOP SACHS 316-188,"[""CHEVROLET ASTRA 18 8V (2000 AL 2003)"", ""CHEVROLET ASTRA 20 16V (2002 AL 2003)"", ""CHEVROLET ASTRA 20 8V (1998 AL 2012)"", ""CHEVROLET ASTRA 20 TD (1999 AL 2003)"", ""CHEVROLET ASTRA 20 TD 16V (1998 AL 2008)"", ""CHEVROLET ASTRA 2.4 16V (2005 AL 2010)"", ""CHEVROLET VECTRA 2.0 16V (2008 AL 2012)"", ""CHEVROLET VECTRA 2.4 16V (2006 AL 2011)"", ""CHEVROLET ZAFIRA 2.0 16¥ (2001 AL 2009)"", ""CHEVROLET ZAFIRA 2.0 8V (2001 AL 2010)""]",10,"[""POSICION: DELANTERO"", ""LADO: IZQUIERDO""]",2,"[""COFAP: GP32276"", ""CORVEN: 34504G"", ""FRIC ROT: 94165MX"", ""FRIC-ROT: 94165MX"", ""GMC: 2635063"", ""MONROE: 5P040"", ""NAKATA: HG 32872"", ""SACHS: 316 188"", ""SACHS: 316183"", ""SACHS: 5319G"", ""SADAR: 60047GOP"", ""TRW: JGM47135L:009""]",12,,,41.6456
JGT5472S,https://icepar.specparts.shop/products/detail?slug=trw_jgt5472s-61628,88,,JGT5472S,AMORT T GMC ASTRA SEDÁN GL/ GLS (MOD. NUEVO) 98->,FRM 83796MX Corven 42225G Monroe SP243 Cofap GBL1085 Nakata HG30873 Sadar 10034GOP SACHS 316-183,"[""CHEVROLET ASTRA 18 8V (2000 AL 2003)"", ""CHEVROLET ASTRA 20 16V (2002 AL 2003)"", ""CHEVROLET ASTRA 20 8V (1998 AL 2012)"", ""CHEVROLET ASTRA 20 TD (1999 AL 2003)"", ""CHEVROLET ASTRA 20 TD 16V (1998 AL 2008)"", ""CHEVROLET ASTRA 2.4 16V (2005 AL 2010)""]",6,"[""POSICION: TRASERO"", ""LADO: AMBOS""]",2,"[""COFAP: GBL1085"", ""CORVEN: 42225G"", ""FRIC ROT: 83796MX"", ""FRIC-ROT: 83796MX"", ""GMC: 93300950"", ""MONROE: 5P243"", ""NAKATA: HG 30873"", ""SACHS: 316 183"", ""SACHS: 316183"", ""SACHS: 5110G"", ""SADAR: 10034GOP"", ""TRW: JGT54725:009""]",12,,,38.7170
JGT6224S,https://icepar.specparts.shop/products/detail?slug=trw_jgt6224s-61629,88,,JGT6224S,AMORT T GMC COBALT / ONIX / PRISMA /SPIN / SONIC 11->,FRM 83855MX Corven 42740G Monroe 83855MI Cofap - Nakata HG31213 Sadar 10511GOP SACHS 315-774,"[""CHEVROLET COBALT 13 CDTI (2013 AL 2017)"", ""CHEVROLET COBALT 18 8V (2013 AL 2017)"", ""CHEVROLET COBALT 18 8V AT (2017 AL 2026)"", ""CHEVROLET COBALT 18 8V MT (2016 AL 2026)"", ""CHEVROLET ONIX 1.2 12V MT (2019 AL 2026)"", ""CHEVROLET ONIX 1.4 &V AT (2014 AL 2026)"", ""CHEVROLET ONIX 1.4 &V MT (2013 AL 2026)"", ""CHEVROLET PRISMA 14 &V (2011 AL 2013)"", ""CHEVROLET PRISMA 14 &V AT (2013 AL 2022)"", ""CHEVROLET PRISMA 14 &8V MT (2013 AL 2026)"", ""CHEVROLET SONIC 16 16V (2012 AL 2016)"", ""CHEVROLET SONIC 16 16V AT (2015 AL 2016)"", ""CHEVROLET SPIN 13 CDTI (2013 AL 2020)"", ""CHEVROLET SPIN 18 &V AT (2015 AL 2026)"", ""CHEVROLET SPIN 18 &V MT (2012 AL 2026)""]",15,"[""LADO: AMBOS"", ""POSICION: TRASERO""]",2,"[""COFAP: GB27608"", ""CORVEN: 42740G"", ""FRIC-ROT: 83855MX"", ""MONROE: 83855Ml"", ""SACHS: 315 774"", ""SACHS: 315774"", ""SADAR: 10511GOP""]",7,,,42.3644
JGT5494S,https://icepar.specparts.shop/products/detail?slug=trw_jgt5494s-61630,88,,JGT5494S,AMORT T GMC CORSA COMBO VAN 97->,FRM 38212MX Corven 42424 Monroe 38212MI Cofap BL1051 Nakata HG30971 Sadar 10199HOP SACHS 316-181,"[""CHEVROLET CORSA 16 &V (1995 AL 2007)"", ""CHEVROLET CORSA 17D (1998 AL 2003)""]",2,"[""POSICION: TRASERO"", ""LADO: AMBOS""]",2,"[""COFAP: BL1051"", ""CORVEN: 42424"", ""FRIC ROT: 38212MX"", ""GMC: 93228390"", ""MONROE: 38212Ml"", ""NAKATA: AC 30747"", ""SACHS: 316 181"", ""TRW: JGT54945:009""]",8,,,29.2878
JGM4711SR,https://icepar.specparts.shop/products/detail?slug=trw_jgm4711sr-61631,89,,JGM4711SR,AMORT DD GMC CORSA II - MERIVA 02->,FRM 94172MX Corven 34546G Monroe 94172MI Cofap GP30134 Nakata HG31104d Sadar 60055GOP SACHS 316-275,"[""CHEVROLET CORSA 16 &V (2002 AL 2010)"", ""CHEVROLET CORSA 17 TDI (2002 AL 2009)"", ""CHEVROLET CORSA 17D (2002 AL 2005)"", ""CHEVROLET CORSA 18 &V (2002 AL 2012)"", ""CHEVROLET MERIVA 17 TDI (2004 AL 2010)"", ""CHEVROLET MERIVA 18 16¥V (2003 AL 2006)"", ""CHEVROLET MERIVA 18 8V (2003 AL 2013)""]",7,"[""POSICION: DELANTERO"", ""LADO: DERECHO""]",2,"[""COFAP: GP30134"", ""CORVEN: 34546G"", ""FRIC ROT: 94172MX"", ""FRIC-ROT: 94172MX"", ""GMC: 93303111"", ""MONROE: 94172Ml"", ""NAKATA: HG 31104"", ""SACHS: 316 275"", ""SACHS: 316275"", ""SACHS: 5021G"", ""SADAR: 60055GOP"", ""TRW: JGM47115R:009""]",12,,,39.9635
JGM4711SL,https://icepar.specparts.shop/products/detail?slug=trw_jgm4711sl-61632,89,,JGM4711SL,AMORT DI GMC CORSA II - MERIVA 02->,FRM 94173MX Corven 34547G Monroe 94173MI Cofap GP30133 Nakata HG31105i Sadar 60056GOP SACHS 316-276,"[""CHEVROLET CORSA 16 &V (2002 AL 2010)"", ""CHEVROLET CORSA 17 TDI (2002 AL 2009)"", ""CHEVROLET CORSA 17D (2002 AL 2005)"", ""CHEVROLET CORSA 18 &V (2002 AL 2012)"", ""CHEVROLET MERIVA 17 TDI (2004 AL 2010)"", ""CHEVROLET MERIVA 18 16¥V (2003 AL 2006)"", ""CHEVROLET MERIVA 18 8V (2003 AL 2013)""]",7,"[""LADO: IZQUIERDO"", ""POSICION: DELANTERO""]",2,"[""COFAP: GP30133"", ""CORVEN: 34547G"", ""FRIC ROT: 94173MX"", ""FRIC-ROT: 94173MX"", ""MONROE: 94173MI"", ""NAKATA: HG 31105"", ""SACHS: 316 276"", ""SACHS: 316276"", ""SACHS: 5023G"", ""SADAR: 60056GOP"", ""TRW: JGM47115L:009""]",11,,,38.4291
JGT6174S,https://icepar.specparts.shop/products/detail?slug=trw_jgt6174s-61633,89,,JGT6174S,AMORT T GMC CORSA SEDÁN/ WAGON/ TIGRA <->,FRM 38040MX Corven 42302G Monroe 38040MI Cofap GB47061 Nakata HG31106 Sadar 10184GOP SACHS 316-269,"[""CHEVROLET CELTA 1.4 8V (2011 AL 2017)"", ""CHEVROLET CORSA 10 (2000 AL 2003)"", ""CHEVROLET CORSA 14 (1994 AL 1996)"", ""CHEVROLET CORSA 14 16¥ (1996 AL 2002)"", ""CHEVROLET CORSA 14 &V (2009 AL 2021)"", ""CHEVROLET CORSA 16 16V (1996 AL 2001)"", ""CHEVROLET CORSA 16 &V (1995 AL 2010)"", ""CHEVROLET CORSA 17 TDI (2002 AL 2009)"", ""CHEVROLET CORSA 17D (1998 AL 2005)"", ""CHEVROLET CORSA 18 &V (2002 AL 2012)"", ""CHEVROLET PRISMA 14 &V (2011 AL 2013)"", ""CHEVROLET TIGRA 16 MPFI (1998 AL 2001)"", ""SUZUKI FUN LOBV (2003 AL 2007)"", ""SUZUKI FUN 14 8V (2004 AL 2012)""]",14,"[""LADO: AMBOS"", ""POSICION: TRASERO""]",2,"[""COFAP: GB47061"", ""CORVEN: 42302G"", ""FRIC ROT: 38040MX"", ""FRIC-ROT: 38040MX"", ""GMC: 93 260 751"", ""GMC: 93 287 823"", ""GMC: 93323 272"", ""MONROE: 334119IMM"", ""MONROE: 38040MI"", ""NAKATA: HG 31106"", ""SACHS: 316 269"", ""SACHS: 316269"", ""SACHS: 5074G"", ""SADAR: 10184GOP"", ""TRW: JGT61745:009""]",15,,,51.3717
