codigo,detail_url,page,arts_articulo,arts_articulo_emp,arts_nombre,arts_descripcion,aplicaciones_ocr,aplicaciones_ocr_count,atributos_ocr,atributos_ocr_count,referencias_ocr,referencias_ocr_count,oem_ocr,oem_ocr_count,processing_seconds
PO604,https://icepar.specparts.shop/products/detail?slug=vmg_po604-171488,4,,,,,[],0,[],0,[],0,,,2.7978
PO605,https://icepar.specparts.shop/products/detail?slug=vmg_po605-171489,4,,,,,[],0,[],0,[],0,,,2.6056
PO606,https://icepar.specparts.shop/products/detail?slug=vmg_po606-171490,4,,,,,[],0,[],0,[],0,,,2.5192
PO608,https://icepar.specparts.shop/products/detail?slug=vmg_po608-171491,4,,,,,[],0,[],0,[],0,,,2.7262
PO609,https://icepar.specparts.shop/products/detail?slug=vmg_po609-171492,4,,,,,[],0,[],0,[],0,,,2.6649
PO611,https://icepar.specparts.shop/products/detail?slug=vmg_po611-171493,5,,,,,[],0,[],0,[],0,,,2.6206
PO613,https://icepar.specparts.shop/products/detail?slug=vmg_po613-171494,5,,,,,[],0,[],0,[],0,,,2.6168
PO623,https://icepar.specparts.shop/products/detail?slug=vmg_po623-171495,5,,,,,[],0,[],0,[],0,,,2.5673
PO628,https://icepar.specparts.shop/products/detail?slug=vmg_po628-171496,5,,,,,[],0,[],0,[],0,,,2.6102
PO629,https://icepar.specparts.shop/products/detail?slug=vmg_po629-171497,5,,,,,[],0,[],0,[],0,,,2.6214
PO632,https://icepar.specparts.shop/products/detail?slug=vmg_po632-171498,5,,,,,[],0,[],0,[],0,,,2.5815
PO633,https://icepar.specparts.shop/products/detail?slug=vmg_po633-171499,5,,,,,[],0,[],0,[],0,,,2.7658
PO634,https://icepar.specparts.shop/products/detail?slug=vmg_po634-171500,5,,,,,[],0,[],0,[],0,,,2.6043
PO637CPV,https://icepar.specparts.shop/products/detail?slug=vmg_po637cpv-171504,5,,,,,[],0,[],0,[],0,,,2.5167
"PO510,https://icepar.specparts.shop/products/detail?slug=vmg_po510-545728,5,,,,,""[""""DODGE RAM 5.9D (1994 AL 1998)""""]"",1,[],0,[],0,,,6.3262"
"PO514,https://icepar.specparts.shop/products/detail?slug=vmg_po514-545732,5,,,,,""[""""FORD RANGER 2.3 MPI (1996 AL 1997)"""", """"FORD RANGER 2.5 MPI (1995 AL 2001)""""]"",2,[],0,[],0,,,7.2678"
"PO515,https://icepar.specparts.shop/products/detail?slug=vmg_po515-545733,5,,,,,""[""""FORD F-100 4.91 (1993 AL 1999)""""]"",1,[],0,[],0,,,6.5075"
PO516,https://icepar.specparts.shop/products/detail?slug=vmg_po516-545734,5,,,,,[],0,[],0,[],0,,,2.5429
"PO520,https://icepar.specparts.shop/products/detail?slug=vmg_po520-545736,5,,,,,""[""""FORD TRANSIT 2.4 TDI (2000 AL 2002)"""", """"FORD TRANSIT 2.4 TDI 16¥V (2000 AL 2005)""""]"",2,[],0,[],0,,,7.3758"
